X,Y,FID,datetime,siteid,tc_cfu,ec_cfu,tc_mpn,ec_mpn,p_ecc_cfu,fs_cfu,temp,ph,cond,do,dopc,phosphate_,salinity,clost_perf,ammonium_n,turb,ammonium_1,nitrite,nitrate,fcoliforms,salmonella,bod,cod,sussolids,id,sitename,river,total_coli,total_ecol,tc_cfu_log,ec_cfu_log
-289186.4950795,6701627.56266358,6849,2015-06-17 13:02:00+01:00,d4,340,340,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4682,St Augustines Reach,Floating Harbour,340,340,-0.8559268896392217,0.19416799440102903
-288531.512147415,6701217.01652526,6850,2015-06-17 12:55:00+01:00,d18,1600,640,0,0,250,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4684,Redcliffe Bridge,Floating Harbour,1600,640,-0.31836890422135505,0.28693590678433223
-289186.4950795,6701627.56266358,6851,2015-07-01 10:05:00+01:00,d4,600,220,0,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4690,St Augustines Reach,Floating Harbour,600,220,-0.6589397810638206,0.1304185359463983
-289186.4950795,6701627.56266358,6852,2015-07-29 11:10:00+01:00,d4,500,340,0,0,100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4711,St Augustines Reach,Floating Harbour,500,340,-0.7221984118485533,0.19416799440102903
-291293.965388348,6700743.10809984,6853,2015-08-12 10:40:00+01:00,d1,600,280,0,0,30,0,18.9,8.32,1835.0,0.0,103.6,0.1,0.93,0,0.1,0.0,0.0769230769,0.0,0.0,0,0,0,0,0,4718,Baltic Wharf,Floating Harbour,600,280,-0.6589397810638206,0.1657226856047508
-290295.477814134,6701170.24667621,6854,2015-08-12 10:50:00+01:00,d2,900,300,0,0,80,0,18.5,8.27,1355.0,0.0,82.2,0.0,0.68,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4719,S.S. Great Britain,Floating Harbour,900,300,-0.5181944828903534,0.17582859319381908
-288089.370090762,6702158.39795162,6855,2015-08-12 11:25:00+01:00,d32,2600,1000,0,0,270,0,18.1,8.21,708.0,0.0,77.2,0.0,0.35,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4720,Castle tunnel,Floating Harbour,2600,1000,-0.14969173677995817,0.3524499771815142
-288457.332205653,6701943.48261067,6856,2015-08-12 11:18:00+01:00,d9,2500,500,0,0,230,0,17.8,8.2,707.0,0.0,77.8,0.2,0.35,0,0.2,0.0,0.1538461538,0.0,0.0,0,0,0,0,0,4723,Bristol Bridge,Floating Harbour,2500,500,-0.16331936292273216,0.2507158486664626
-291293.965388348,6700743.10809984,6857,2015-08-19 10:20:00+01:00,d1,1200,250,0,0,70,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4727,Baltic Wharf,Floating Harbour,1200,250,-0.41829374236102024,0.14912804417698028
-288531.512147415,6701217.01652526,6858,2015-08-26 09:50:00+01:00,d18,13000,2600,0,0,620,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4734,Redcliffe Bridge,Floating Harbour,13000,2600,0.40963587162440007,0.4928035816805441
-291293.965388348,6700743.10809984,6859,2015-09-16 10:15:00+01:00,d1,5200,1400,0,0,570,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4748,Baltic Wharf,Floating Harbour,5200,1400,0.09117677767917916,0.4018637358680133
-289186.4950795,6701627.56266358,6860,2015-09-23 10:07:00+01:00,d4,1800,600,0,0,400,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4753,St Augustines Reach,Floating Harbour,1800,600,-0.2774520905071319,0.27746512371799953
-291293.965388348,6700743.10809984,6861,2015-10-14 09:25:00+01:00,d1,2310,295,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4764,Baltic Wharf,Floating Harbour,2310,295,-0.19078305179014493,0.17336650787300847
-289036.131432218,6701008.40910166,6862,2015-10-14 09:49:00+01:00,d5,4220,624,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4766,Prince Street Bridge,Floating Harbour,4220,624,0.018606039077784575,0.2832204974141402
-289186.4950795,6701627.56266358,6863,2015-10-21 11:45:00+01:00,d4,3100,600,0,0,0,0,11.7,7.91,847.0,3.91,36.1,0.0,0.42,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4771,St Augustines Reach,Floating Harbour,3100,600,-0.088574361214327,0.27746512371799953
-289036.131432218,6701008.40910166,6864,2015-10-28 12:10:00+00:00,d5,3200,480,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4779,Prince Street Bridge,Floating Harbour,3200,480,-0.07754213653806594,0.24472793075700774
-288531.512147415,6701217.01652526,6865,2015-11-04 10:05:00+00:00,d18,2360,150,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4784,Redcliffe Bridge,Floating Harbour,2360,150,-0.18334278011826183,0.07443520819385659
-289186.4950795,6701627.56266358,6866,2015-11-11 10:50:00+00:00,d4,6800,900,0,0,0,0,9.94,8.27,841.5,9.78,86.7,0.0,0.42,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4788,St Augustines Reach,Floating Harbour,6800,900,0.18440860000191925,0.3369800807499384
-284389.190048007,6701650.56319328,6867,2015-11-11 11:50:00+00:00,d99,9300,900,0,0,0,0,9.59,8.3,745.1,10.31,90.7,0.0,0.3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4792,Netham Lock,Feeder Canal,9300,900,0.2932243829469524,0.3369800807499384
-289186.4950795,6701627.56266358,6868,2015-11-25 09:35:00+00:00,d4,6300,400,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4799,St Augustines Reach,Floating Harbour,6300,400,0.15786569747617676,0.21799085392506629
-288531.512147415,6701217.01652526,6869,2015-12-02 10:00:00+00:00,d18,12100,2160,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4805,Redcliffe Bridge,Floating Harbour,12100,2160,0.3846999500413888,0.46556396005542405
-291293.965388348,6700743.10809984,6870,2015-12-09 09:30:00+00:00,d1,1350,221,0,0,0,0,10.2,8.3,692.0,9.83,87.8,0.13,0.34,0,0.212,0.0,0.163076923,0.0,0.0,0,0,0,0,0,4806,Baltic Wharf,Floating Harbour,1350,221,-0.37738496378498365,0.13108211746556858
-289186.4950795,6701627.56266358,6871,2015-12-09 09:45:00+00:00,d4,5200,2560,0,0,0,0,10.2,8.19,677.0,9.25,82.5,0.0,0.33,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4809,St Augustines Reach,Floating Harbour,5200,2560,0.09117677767917916,0.4905256119190312
-289036.131432218,6701008.40910166,6872,2016-01-06 10:05:00+00:00,d5,10400,4100,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4829,Prince Street Bridge,Floating Harbour,10400,4100,0.3320787003951755,0.5597300912814898
-288531.512147415,6701217.01652526,6873,2016-01-13 11:09:00+00:00,d18,9100,5600,0,0,0,0,6.7,8.22,533.0,9.01,73.7,0.0,0.26,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4837,Redcliffe Bridge,Floating Harbour,9100,5600,0.2856684671058631,0.6055468129587726
-289036.131432218,6701008.40910166,6874,2016-01-27 09:50:00+00:00,d5,2700,1200,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4846,Prince Street Bridge,Floating Harbour,2700,1200,-0.1365782910357487,0.37922368218616015
-289036.131432218,6701008.40910166,6875,2016-02-03 10:15:00+00:00,d5,4600,1500,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4850,Prince Street Bridge,Floating Harbour,4600,1500,0.04856939100821617,0.4119975246556906
-290295.477814134,6701170.24667621,6876,2016-02-10 10:59:00+00:00,d2,14000,3600,0,0,0,0,7.5,8.1,527.0,11.87,99.1,0.0,0.26,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4853,S.S. Great Britain,Floating Harbour,14000,3600,0.4353936129686893,0.5406194627422108
-291720.961622438,6700950.11781183,6877,2016-02-10 10:58:00+00:00,d13,15200,2800,0,0,0,0,7.5,8.1,525.0,11.95,99.7,0.0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4860,Cumberland Basin (centre),Floating Harbour,15200,2800,0.46397730514945756,0.5036921614650035
-291293.965388348,6700743.10809984,6878,2016-03-09 13:00:00+00:00,d1,2900,800,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4873,Baltic Wharf,Floating Harbour,2900,800,-0.11174830059521577,0.3196883603667702
-289186.4950795,6701627.56266358,6879,2016-03-23 10:05:00+00:00,d4,10200,300,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4887,St Augustines Reach,Floating Harbour,10200,300,0.32532970241448467,0.17582859319381908
-288531.512147415,6701217.01652526,6880,2016-04-06 10:50:00+01:00,d18,4200,500,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4897,Redcliffe Bridge,Floating Harbour,4200,500,0.016955139650185875,0.2507158486664626
-288089.370090762,6702158.39795162,6881,2016-05-11 11:57:00+01:00,d32,37000,12000,0,0,0,0,11.6,8.13,658.0,0.17,1.6,0.0,0.32,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4924,Castle tunnel,Floating Harbour,37000,12000,0.7731932459895682,0.7175544909964161
-284389.190048007,6701650.56319328,6882,2016-05-11 12:16:00+01:00,d99,13500,1700,0,0,0,0,11.6,8.19,659.0,6.98,64.3,0.0,0.32,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4929,Netham Lock,Feeder Canal,13500,1700,0.4227532767854115,0.4303828651568269
-288531.512147415,6701217.01652526,6883,2016-05-25 11:00:00+01:00,d18,500,330,0,0,180,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4934,Redcliffe Bridge,Floating Harbour,500,330,-0.7221984118485533,0.18979317571867863
-288089.370090762,6702158.39795162,6884,2016-06-01 11:55:00+01:00,d32,1600,520,0,0,210,0,15.9,8.29,628.0,8.05,81.6,0.0,0.31,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4937,Castle tunnel,Floating Harbour,1600,520,-0.31836890422135505,0.2564693447227386
-289186.4950795,6701627.56266358,6885,2016-06-01 10:05:00+01:00,d4,2600,470,0,0,70,0,16.6,7.04,33.9,10.82,111.1,0.0,0.01,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4938,St Augustines Reach,Floating Harbour,2600,470,-0.14969173677995817,0.2416399378336762
-288531.512147415,6701217.01652526,6886,2016-06-01 10:15:00+01:00,d18,1500,610,0,0,800,0,16.2,8.44,677.0,9.54,97.2,0.0,0.33,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4941,Redcliffe Bridge,Floating Harbour,1500,610,-0.34078777645418334,0.27989064174312844
-291901.511892562,6701034.14753865,6887,2016-06-03 12:16:00+01:00,d13b,100,10,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4950,Cumberland Basin Western End,Floating Harbour,100,10,-1.2788687490337232,-0.3105699420685474
-291901.511892562,6701034.14753865,6888,2016-06-04 09:32:00+01:00,d13b,500,50,0,0,20,0,16.8,8.32,3998.0,10.05,104.9,0.0,2.13,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4955,Cumberland Basin Western End,Floating Harbour,500,50,-0.7221984118485533,-0.08510816878475876
-291720.961622438,6700950.11781183,6889,2016-06-05 09:05:00+01:00,d13,700,70,0,0,10,0,16.9,8.4,1108.0,8.8,0.0,0.0,0.55,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4959,Cumberland Basin (centre),Floating Harbour,700,70,-0.6054402204009233,-0.03647820058608698
-291574.267126838,6700865.09307203,6890,2016-06-05 09:03:00+01:00,d13a,700,10,0,0,10,0,16.9,8.39,1091.0,9.05,93.7,0.0,0.54,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4961,Cumberland Basin Holding Pen,Floating Harbour,700,10,-0.6054402204009233,-0.3105699420685474
-288531.512147415,6701217.01652526,6891,2016-06-08 10:20:00+01:00,d18,500,310,0,0,80,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4966,Redcliffe Bridge,Floating Harbour,500,310,-0.7221984118485533,0.18063238861880382
-291293.965388348,6700743.10809984,6892,2016-06-22 10:27:00+01:00,d1,7000,200,0,0,80,0,18.3,7.93,820.0,7.54,80.2,0.2,0.4,0,0.229,0.0,0.1761538461,0.0,0.0,0,0,0,0,0,4971,Baltic Wharf,Floating Harbour,7000,200,0.19448309800061667,0.11647604749860917
-289186.4950795,6701627.56266358,6893,2016-06-22 10:50:00+01:00,d4,3600,880,0,0,320,0,18.1,8.24,753.0,6.46,68.4,0.0,0.37,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4974,St Augustines Reach,Floating Harbour,3600,880,-0.03661326418961882,0.3336806592279142
-288457.332205653,6701943.48261067,6894,2016-06-22 11:40:00+01:00,d9,2500,840,0,0,570,0,16.9,8.27,607.0,7.4,76.6,0.22,0.3,0,0.306,0.0,0.2353846153,0.0,0.0,0,0,0,0,0,4976,Bristol Bridge,Floating Harbour,2500,840,-0.16331936292273216,0.32685094951154864
-288531.512147415,6701217.01652526,6895,2016-06-22 11:23:00+01:00,d18,2900,470,0,0,390,0,17.4,8.32,640.0,7.87,82.3,0.0,0.31,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4977,Redcliffe Bridge,Floating Harbour,2900,470,-0.11174830059521577,0.2416399378336762
-288531.512147415,6701217.01652526,6896,2016-07-06 09:35:00+01:00,d18,900,290,0,0,290,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4987,Redcliffe Bridge,Floating Harbour,900,290,-0.5181944828903534,0.17086247700840146
-289036.131432218,6701008.40910166,6897,2016-07-27 10:20:00+01:00,d5,1900,1700,0,0,100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5003,Prince Street Bridge,Floating Harbour,1900,1700,-0.2586686868469902,0.4303828651568269
-288531.512147415,6701217.01652526,6898,2016-08-03 10:35:00+01:00,d18,1700,3600,0,0,3900,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5008,Redcliffe Bridge,Floating Harbour,1700,3600,-0.2973087862994148,0.5406194627422108
-289186.4950795,6701627.56266358,6899,2016-08-10 12:10:00+01:00,d4,2300,530,0,0,290,0,19.0,8.31,1023.0,7.64,82.7,0.0,0.51,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5012,St Augustines Reach,Floating Harbour,2300,530,-0.19229040983783094,0.2592637835845754
-288531.512147415,6701217.01652526,6900,2016-08-24 10:40:00+01:00,d18,2900,640,0,0,190,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5025,Redcliffe Bridge,Floating Harbour,2900,640,-0.11174830059521577,0.28693590678433223
-288089.370090762,6702158.39795162,6901,2016-09-14 11:50:00+01:00,d32,5000,600,0,0,260,0,18.1,8.32,707.0,7.87,83.6,0.0,0.35,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5036,Castle tunnel,Floating Harbour,5000,600,0.07754647929203853,0.27746512371799953
-291293.965388348,6700743.10809984,6902,2016-09-21 10:00:00+01:00,d1,2300,700,0,0,420,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5043,Baltic Wharf,Floating Harbour,2300,700,-0.19229040983783094,0.3000877199638483
-288531.512147415,6701217.01652526,6903,2016-09-28 10:45:00+01:00,d18,900,500,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5050,Redcliffe Bridge,Floating Harbour,900,500,-0.5181944828903534,0.2507158486664626
-291720.961622438,6700950.11781183,6904,2016-10-12 11:30:00+01:00,d13,750,187,0,0,0,0,13.3,8.45,1124.0,8.05,77.1,0.0,0.56,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5063,Cumberland Basin (centre),Floating Harbour,750,187,-0.5814916177405911,0.10664832741941119
-289186.4950795,6701627.56266358,6905,2016-10-26 09:30:00+01:00,d4,4352,390,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5069,St Augustines Reach,Floating Harbour,4352,390,0.029309637562112745,0.21427896330912796
-291293.965388348,6700743.10809984,6906,2016-11-16 10:35:00+00:00,d1,1400,900,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5080,Baltic Wharf,Floating Harbour,1400,900,-0.3647528970839969,0.3369800807499384
-289036.131432218,6701008.40910166,6907,2016-11-16 10:25:00+00:00,d5,2200,900,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5082,Prince Street Bridge,Floating Harbour,2200,900,-0.20773480809018746,0.3369800807499384
-288531.512147415,6701217.01652526,6908,2016-12-07 09:55:00+00:00,d18,1600,884,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5100,Redcliffe Bridge,Floating Harbour,1600,884,-0.31836890422135505,0.33434649527862986
-288531.512147415,6701217.01652526,6909,2016-12-21 13:00:00+00:00,d18,4670,552,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5113,Redcliffe Bridge,Floating Harbour,4670,552,0.05381792374475305,0.2652307048616624
-291293.965388348,6700743.10809984,6910,2017-01-10 10:00:00+00:00,d1,0,0,8164,857,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5118,Baltic Wharf,Floating Harbour,8164,857,-2.8830672004819307,-0.6630199192500617
-289036.131432218,6701008.40910166,6911,2017-01-10 09:55:00+00:00,d5,0,0,6131,2359,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5120,Prince Street Bridge,Floating Harbour,6131,2359,-2.8830672004819307,-0.6630199192500617
-284389.190048007,6701650.56319328,6912,2017-01-16 10:46:00+00:00,d99,0,0,7701,1782,0,0,5.9,8.36,682.0,14.91,119.7,0.0,0.33,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5129,Netham Lock,Feeder Canal,7701,1782,-2.8830672004819307,-0.6630199192500617
-289036.131432218,6701008.40910166,6913,2017-02-07 09:58:00+00:00,d5,0,0,15531,2603,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5141,Prince Street Bridge,Floating Harbour,15531,2603,-2.8830672004819307,-0.6630199192500617
-288531.512147415,6701217.01652526,6914,2017-02-07 10:00:00+00:00,d18,0,0,12033,3654,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5142,Redcliffe Bridge,Floating Harbour,12033,3654,-2.8830672004819307,-0.6630199192500617
-291293.965388348,6700743.10809984,6915,2017-02-14 09:27:00+00:00,d1,0,0,5475,933,0,0,5.3,9.08,1073.0,9.88,78.1,0.14,0.53,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5143,Baltic Wharf,Floating Harbour,5475,933,-2.8830672004819307,-0.6630199192500617
-289036.131432218,6701008.40910166,6916,2017-03-22 11:10:00+00:00,d5,0,0,2143,331,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5170,Prince Street Bridge,Floating Harbour,2143,331,-2.8830672004819307,-0.6630199192500617
-290295.477814134,6701170.24667621,6917,2017-03-28 11:35:00+01:00,d2,0,0,2613,246,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5173,S.S. Great Britain,Floating Harbour,2613,246,-2.8830672004819307,-0.6630199192500617
-289186.4950795,6701627.56266358,6918,2017-03-28 11:41:00+01:00,d4,0,0,2046,158,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5175,St Augustines Reach,Floating Harbour,2046,158,-2.8830672004819307,-0.6630199192500617
-288531.512147415,6701217.01652526,6919,2017-04-04 10:02:00+01:00,d18,0,0,684,280,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5184,Redcliffe Bridge,Floating Harbour,684,280,-2.8830672004819307,-0.6630199192500617
-291293.965388348,6700743.10809984,6920,2017-04-11 13:00:00+01:00,d1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5185,Baltic Wharf,Floating Harbour,0,0,-2.8830672004819307,-0.6630199192500617
-291720.961622438,6700950.11781183,6921,2017-04-24 10:05:00+01:00,d13,0,0,677,313,0,0,12.1,7.85,886.0,8.59,80.2,0.0,0.44,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5201,Cumberland Basin (centre),Floating Harbour,677,313,-2.8830672004819307,-0.6630199192500617
-289036.131432218,6701008.40910166,6922,2017-05-09 10:19:00+01:00,d5,600,120,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5208,Prince Street Bridge,Floating Harbour,600,120,-0.6589397810638206,0.041880035112966826
-288089.370090762,6702158.39795162,6923,2017-05-16 13:45:00+01:00,d32,3700,150,0,0,510,0,15.5,8.44,706.0,8.7,87.3,0.0,0.35,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5212,Castle tunnel,Floating Harbour,3700,150,-0.0270920931669147,0.07443520819385659
-291293.965388348,6700743.10809984,6924,2017-05-30 11:26:00+01:00,d1,4800,740,0,0,270,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5223,Baltic Wharf,Floating Harbour,4800,740,0.0633598043040554,0.30824421226602433
-291901.511892562,6701034.14753865,6925,2017-06-09 11:50:00+01:00,d13b,200,40,0,0,30,0,17.0,8.05,982.0,9.08,94.2,0.0,0.49,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5244,Cumberland Basin Western End,Floating Harbour,200,40,-1.0396584552453279,-0.11718774508492337
-291720.961622438,6700950.11781183,6926,2017-06-10 09:15:00+01:00,d13,300,50,0,0,10,0,17.0,8.04,904.0,8.21,85.1,0.0,0.45,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5247,Cumberland Basin (centre),Floating Harbour,300,50,-0.8992972392111186,-0.08510816878475876
-291720.961622438,6700950.11781183,6927,2017-06-11 09:15:00+01:00,d13,100,80,0,0,10,0,17.4,8.14,892.0,8.95,93.7,0.0,0.44,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5251,Cumberland Basin (centre),Floating Harbour,100,80,-1.2788687490337232,-0.01711034936207763
-291293.965388348,6700743.10809984,6928,2017-06-27 10:25:00+01:00,d1,500,210,0,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5262,Baltic Wharf,Floating Harbour,500,210,-0.7221984118485533,0.12361254898990941
-288531.512147415,6701217.01652526,6929,2017-06-27 09:45:00+01:00,d18,1500,1200,0,0,270,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5265,Redcliffe Bridge,Floating Harbour,1500,1200,-0.34078777645418334,0.37922368218616015
-288089.370090762,6702158.39795162,6930,2017-07-12 13:05:00+01:00,d32,7000,1600,0,0,2000,0,13.8,7.82,1037.0,8.89,86.2,0.0,0.52,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5268,Castle tunnel,Floating Harbour,7000,1600,0.19448309800061667,0.4214774734352004
-288531.512147415,6701217.01652526,6931,2017-07-12 12:50:00+01:00,d18,16000,2700,0,0,3000,0,13.9,7.77,1316.0,8.93,86.8,0.0,0.66,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5272,Redcliffe Bridge,Floating Harbour,16000,2700,0.4818055171096466,0.49834867746800976
-291293.965388348,6700743.10809984,6932,2017-07-18 10:40:00+01:00,d1,900,250,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5275,Baltic Wharf,Floating Harbour,900,250,-0.5181944828903534,0.14912804417698028
-289036.131432218,6701008.40910166,6933,2017-07-18 10:50:00+01:00,d5,1300,1300,0,0,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5277,Prince Street Bridge,Floating Harbour,1300,1300,-0.3904934636186196,0.39097918959068245
-289186.4950795,6701627.56266358,6934,2017-08-15 10:55:00+01:00,d4,1700,510,0,0,240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5289,St Augustines Reach,Floating Harbour,1700,510,-0.2973087862994148,0.253620746711002
-289036.131432218,6701008.40910166,6935,2017-08-15 10:45:00+01:00,d5,8700,14000,0,0,1500,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5290,Prince Street Bridge,Floating Harbour,8700,14000,0.27004529055726967,0.7402102794687055
